TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN03450,07/01/2024,1928.9,ICICI Bank,SBI Bank,2625,Bangalore,Male,Payment,Failed,05:26:15 PM,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456792462,987654324462
TXN03451,08/02/2024,1229.37,Axis Bank,Axis Bank,7955.41,Hyderabad,Female,Transfer,Success,11:06:21 AM,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456792463,987654324463
TXN03452,09/03/2024,512.09,HDFC Bank,ICICI Bank,296.51,Mumbai,Male,Payment,Success,06:42:16 AM,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456792464,987654324464
TXN03453,10/04/2024,1556.04,SBI Bank,HDFC Bank,1408.79,Delhi,Female,Transfer,Success,12:21:55 PM,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456792465,987654324465
TXN03454,11/05/2024,512.57,ICICI Bank,SBI Bank,1294.3,Bangalore,Male,Payment,Success,09:32:38 AM,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,123456792466,987654324466
TXN03455,12/06/2024,1377.26,Axis Bank,Axis Bank,9334.6,Hyderabad,Female,Transfer,Failed,03:19:51 AM,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456792467,987654324467
TXN03456,01/07/2024,1599.26,HDFC Bank,ICICI Bank,9263.61,Mumbai,Male,Payment,Success,11:42:55 AM,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456792468,987654324468
TXN03457,02/08/2024,1320.66,SBI Bank,HDFC Bank,2156.43,Delhi,Female,Transfer,Success,12:27:34 AM,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456792469,987654324469
TXN03458,03/09/2024,679.91,ICICI Bank,SBI Bank,6213.14,Bangalore,Male,Payment,Success,10:14:11 PM,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,123456792470,987654324470
TXN03459,04/10/2024,793.51,Axis Bank,Axis Bank,1574.5,Hyderabad,Female,Transfer,Success,05:57:20 PM,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456792471,987654324471
TXN03460,05/11/2024,475.44,HDFC Bank,ICICI Bank,6969.41,Mumbai,Male,Payment,Failed,10:47:28 AM,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,123456792472,987654324472
TXN03461,06/12/2024,1489.28,SBI Bank,HDFC Bank,494.22,Delhi,Female,Transfer,Success,10:03:50 PM,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,123456792473,987654324473
TXN03462,07/13/2024,1420.55,ICICI Bank,SBI Bank,3494.94,Bangalore,Male,Payment,Success,12:41:45 AM,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,123456792474,987654324474
TXN03463,08/14/2024,1046.65,Axis Bank,Axis Bank,3841.57,Hyderabad,Female,Transfer,Success,07:27:14 PM,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456792475,987654324475
TXN03464,09/15/2024,1821.41,HDFC Bank,ICICI Bank,3580.38,Mumbai,Male,Payment,Success,05:00:10 AM,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456792476,987654324476
TXN03465,10/16/2024,1082.36,SBI Bank,HDFC Bank,556.22,Delhi,Female,Transfer,Failed,09:12:24 PM,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456792477,987654324477
TXN03466,11/17/2024,1022.78,ICICI Bank,SBI Bank,1656.27,Bangalore,Male,Payment,Success,12:01:49 AM,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456792478,987654324478
TXN03467,12/18/2024,1103.31,Axis Bank,Axis Bank,354.76,Hyderabad,Female,Transfer,Success,12:25:14 PM,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,123456792479,987654324479
TXN03468,01/19/2024,128.95,HDFC Bank,ICICI Bank,8516.07,Mumbai,Male,Payment,Success,01:46:52 AM,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,123456792480,987654324480
TXN03469,02/20/2024,278.13,SBI Bank,HDFC Bank,6741.72,Delhi,Female,Transfer,Success,11:50:48 PM,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456792481,987654324481
TXN03470,03/21/2024,1175.42,ICICI Bank,SBI Bank,1224.2,Bangalore,Male,Payment,Failed,11:28:28 PM,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456792482,987654324482
TXN03471,04/22/2024,101.94,Axis Bank,Axis Bank,6057.64,Hyderabad,Female,Transfer,Success,10:45:31 PM,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456792483,987654324483
TXN03472,05/23/2024,1508.56,HDFC Bank,ICICI Bank,387.79,Mumbai,Male,Payment,Success,05:34:59 PM,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456792484,987654324484
TXN03473,06/24/2024,1467.51,SBI Bank,HDFC Bank,6887.95,Delhi,Female,Transfer,Success,04:58:06 PM,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456792485,987654324485
TXN03474,07/25/2024,1601.49,ICICI Bank,SBI Bank,9706.09,Bangalore,Male,Payment,Success,01:55:50 AM,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,123456792486,987654324486
TXN03475,08/26/2024,36.61,Axis Bank,Axis Bank,8174.8,Hyderabad,Female,Transfer,Failed,06:29:16 PM,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456792487,987654324487
TXN03476,09/27/2024,365.96,HDFC Bank,ICICI Bank,5928.36,Mumbai,Male,Payment,Success,12:44:45 PM,Laptop,QR Code,Amazon,Food,56,Instant,INR,123456792488,987654324488
TXN03477,10/28/2024,628.05,SBI Bank,HDFC Bank,4609.55,Delhi,Female,Transfer,Success,08:45:54 AM,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456792489,987654324489
TXN03478,11/29/2024,874.74,ICICI Bank,SBI Bank,1664.53,Bangalore,Male,Payment,Success,09:27:20 PM,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,123456792490,987654324490
TXN03479,12/30/2024,1099.72,Axis Bank,Axis Bank,9104.16,Hyderabad,Female,Transfer,Success,05:08:46 AM,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456792491,987654324491
TXN03480,01/01/2024,872.66,HDFC Bank,ICICI Bank,40.15,Mumbai,Male,Payment,Failed,07:32:47 PM,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456792492,987654324492
TXN03481,02/02/2024,1868.3,SBI Bank,HDFC Bank,6265.42,Delhi,Female,Transfer,Success,08:08:09 PM,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456792493,987654324493
TXN03482,03/03/2024,1705.67,ICICI Bank,SBI Bank,5615.57,Bangalore,Male,Payment,Success,01:13:53 AM,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456792494,987654324494
TXN03483,04/04/2024,697.19,Axis Bank,Axis Bank,6358.11,Hyderabad,Female,Transfer,Success,08:22:17 PM,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456792495,987654324495
TXN03484,05/05/2024,1863.14,HDFC Bank,ICICI Bank,6233.27,Mumbai,Male,Payment,Success,01:19:34 AM,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,123456792496,987654324496
TXN03485,06/06/2024,1304.93,SBI Bank,HDFC Bank,2939.38,Delhi,Female,Transfer,Failed,04:10:42 PM,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,123456792497,987654324497
TXN03486,07/07/2024,161.96,ICICI Bank,SBI Bank,9631.11,Bangalore,Male,Payment,Success,08:32:32 AM,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456792498,987654324498
TXN03487,08/08/2024,13.66,Axis Bank,Axis Bank,2344.43,Hyderabad,Female,Transfer,Success,11:33:04 PM,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,123456792499,987654324499
TXN03488,09/09/2024,657.69,HDFC Bank,ICICI Bank,9238.67,Mumbai,Male,Payment,Success,12:41:00 PM,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,123456792500,987654324500
TXN03489,10/10/2024,1719.3,SBI Bank,HDFC Bank,3876.07,Delhi,Female,Transfer,Success,11:47:44 PM,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456792501,987654324501
TXN03490,11/11/2024,1849.57,ICICI Bank,SBI Bank,1529.36,Bangalore,Male,Payment,Failed,08:33:21 PM,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456792502,987654324502
TXN03491,12/12/2024,1269.46,Axis Bank,Axis Bank,3234.86,Hyderabad,Female,Transfer,Success,02:14:43 AM,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,123456792503,987654324503
TXN03492,01/13/2024,90.2,HDFC Bank,ICICI Bank,3907.34,Mumbai,Male,Payment,Success,06:25:06 PM,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,123456792504,987654324504
TXN03493,02/14/2024,59.74,SBI Bank,HDFC Bank,9765.84,Delhi,Female,Transfer,Success,11:51:13 AM,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,123456792505,987654324505
TXN03494,03/15/2024,944.01,ICICI Bank,SBI Bank,871.05,Bangalore,Male,Payment,Success,09:04:40 PM,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456792506,987654324506
TXN03495,04/16/2024,252.29,Axis Bank,Axis Bank,1246.7,Hyderabad,Female,Transfer,Failed,07:45:47 AM,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456792507,987654324507
TXN03496,05/17/2024,1266.26,HDFC Bank,ICICI Bank,5422.85,Mumbai,Male,Payment,Success,05:02:08 PM,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456792508,987654324508
TXN03497,06/18/2024,1026.12,SBI Bank,HDFC Bank,6323.42,Delhi,Female,Transfer,Success,06:56:20 PM,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456792509,987654324509
TXN03498,07/19/2024,92.9,ICICI Bank,SBI Bank,3199.13,Bangalore,Male,Payment,Success,06:48:52 PM,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456792510,987654324510
TXN03499,08/20/2024,242.04,Axis Bank,Axis Bank,1564.3,Hyderabad,Female,Transfer,Success,03:45:34 PM,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456792511,987654324511
TXN03500,09/21/2024,1624.1,HDFC Bank,ICICI Bank,6765.58,Mumbai,Male,Payment,Failed,07:25:06 AM,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456792512,987654324512
TXN03501,10/22/2024,945.67,SBI Bank,HDFC Bank,8977.83,Delhi,Female,Transfer,Success,03:11:27 PM,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456792513,987654324513
TXN03502,11/23/2024,1557.5,ICICI Bank,SBI Bank,8582.27,Bangalore,Male,Payment,Success,02:15:29 PM,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456792514,987654324514
TXN03503,12/24/2024,821.47,Axis Bank,Axis Bank,717.04,Hyderabad,Female,Transfer,Success,07:01:08 AM,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456792515,987654324515
TXN03504,01/25/2024,920.43,HDFC Bank,ICICI Bank,4520.25,Mumbai,Male,Payment,Success,05:49:01 AM,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456792516,987654324516
TXN03505,02/26/2024,544.14,SBI Bank,HDFC Bank,8450.87,Delhi,Female,Transfer,Failed,02:00:48 PM,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,123456792517,987654324517
TXN03506,03/27/2024,140.42,ICICI Bank,SBI Bank,5710.92,Bangalore,Male,Payment,Success,09:49:06 PM,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456792518,987654324518
TXN03507,04/28/2024,449.34,Axis Bank,Axis Bank,2245.28,Hyderabad,Female,Transfer,Success,09:01:05 PM,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456792519,987654324519
TXN03508,05/29/2024,141.68,HDFC Bank,ICICI Bank,5400.98,Mumbai,Male,Payment,Success,09:31:04 AM,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456792520,987654324520
TXN03509,06/30/2024,88.84,SBI Bank,HDFC Bank,6081.67,Delhi,Female,Transfer,Success,11:37:38 AM,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456792521,987654324521
TXN03510,07/01/2024,1349.02,ICICI Bank,SBI Bank,2794.4,Bangalore,Male,Payment,Failed,06:32:11 AM,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456792522,987654324522
TXN03511,08/02/2024,1897.93,Axis Bank,Axis Bank,440.29,Hyderabad,Female,Transfer,Success,09:21:56 PM,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,123456792523,987654324523
TXN03512,09/03/2024,214.39,HDFC Bank,ICICI Bank,7318.04,Mumbai,Male,Payment,Success,10:11:08 PM,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456792524,987654324524
TXN03513,10/04/2024,262.82,SBI Bank,HDFC Bank,5781.32,Delhi,Female,Transfer,Success,09:11:18 AM,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456792525,987654324525
TXN03514,11/05/2024,1382.5,ICICI Bank,SBI Bank,9253.18,Bangalore,Male,Payment,Success,10:20:12 PM,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456792526,987654324526
TXN03515,12/06/2024,114.82,Axis Bank,Axis Bank,6438.4,Hyderabad,Female,Transfer,Failed,12:54:20 PM,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456792527,987654324527
TXN03516,01/07/2024,1355.27,HDFC Bank,ICICI Bank,7554.37,Mumbai,Male,Payment,Success,09:44:28 AM,Mobile,UPI ID,Amazon,Food,56,Instant,INR,123456792528,987654324528
TXN03517,02/08/2024,1987.64,SBI Bank,HDFC Bank,7803.64,Delhi,Female,Transfer,Success,07:31:52 PM,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,123456792529,987654324529
TXN03518,03/09/2024,192.96,ICICI Bank,SBI Bank,4721.4,Bangalore,Male,Payment,Success,01:39:08 PM,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,123456792530,987654324530
TXN03519,04/10/2024,495.84,Axis Bank,Axis Bank,5923,Hyderabad,Female,Transfer,Success,07:17:16 PM,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,123456792531,987654324531
TXN03520,05/11/2024,1267.51,HDFC Bank,ICICI Bank,3983.88,Mumbai,Male,Payment,Failed,11:43:32 PM,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,123456792532,987654324532
TXN03521,06/12/2024,1591.25,SBI Bank,HDFC Bank,5070.64,Delhi,Female,Transfer,Success,12:00:38 AM,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456792533,987654324533
TXN03522,07/13/2024,1933.81,ICICI Bank,SBI Bank,9715.08,Bangalore,Male,Payment,Success,06:02:38 PM,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456792534,987654324534
TXN03523,08/14/2024,520.15,Axis Bank,Axis Bank,4347.04,Hyderabad,Female,Transfer,Success,06:37:47 AM,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456792535,987654324535
TXN03524,09/15/2024,1178.39,HDFC Bank,ICICI Bank,7989.27,Mumbai,Male,Payment,Success,02:22:17 AM,Laptop,QR Code,IRCTC,Others,24,Instant,INR,123456792536,987654324536
TXN03525,10/16/2024,941.49,SBI Bank,HDFC Bank,7028.64,Delhi,Female,Transfer,Failed,05:15:04 PM,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,123456792537,987654324537
TXN03526,11/17/2024,1466.34,ICICI Bank,SBI Bank,7763.66,Bangalore,Male,Payment,Success,11:33:43 PM,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,123456792538,987654324538
TXN03527,12/18/2024,457.73,Axis Bank,Axis Bank,9965.45,Hyderabad,Female,Transfer,Success,12:32:03 PM,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456792539,987654324539
TXN03528,01/19/2024,1593.18,HDFC Bank,ICICI Bank,7816.69,Mumbai,Male,Payment,Success,10:29:40 AM,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,123456792540,987654324540
TXN03529,02/20/2024,34.42,SBI Bank,HDFC Bank,5209.64,Delhi,Female,Transfer,Success,11:22:22 PM,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,123456792541,987654324541
TXN03530,03/21/2024,154.37,ICICI Bank,SBI Bank,204.86,Bangalore,Male,Payment,Failed,11:53:34 AM,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,123456792542,987654324542
TXN03531,04/22/2024,1650.58,Axis Bank,Axis Bank,256.71,Hyderabad,Female,Transfer,Success,06:45:52 PM,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,123456792543,987654324543
TXN03532,05/23/2024,330.08,HDFC Bank,ICICI Bank,435.35,Mumbai,Male,Payment,Success,01:49:38 PM,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456792544,987654324544
TXN03533,06/24/2024,277.05,SBI Bank,HDFC Bank,515.17,Delhi,Female,Transfer,Success,06:58:51 PM,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,123456792545,987654324545
TXN03534,07/25/2024,1017.54,ICICI Bank,SBI Bank,4969.43,Bangalore,Male,Payment,Success,06:31:17 AM,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,123456792546,987654324546
TXN03535,08/26/2024,408.16,Axis Bank,Axis Bank,1573.87,Hyderabad,Female,Transfer,Failed,04:26:51 AM,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456792547,987654324547
TXN03536,09/27/2024,1778.47,HDFC Bank,ICICI Bank,5924.92,Mumbai,Male,Payment,Success,03:36:44 PM,Laptop,QR Code,Amazon,Food,36,Instant,INR,123456792548,987654324548
TXN03537,10/28/2024,1478.41,SBI Bank,HDFC Bank,9480.2,Delhi,Female,Transfer,Success,03:30:02 AM,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456792549,987654324549
TXN03538,11/29/2024,1294.56,ICICI Bank,SBI Bank,9035.68,Bangalore,Male,Payment,Success,02:49:06 PM,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,123456792550,987654324550
TXN03539,12/30/2024,460.39,Axis Bank,Axis Bank,8310.01,Hyderabad,Female,Transfer,Success,07:09:21 PM,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456792551,987654324551
TXN03540,01/01/2024,1388.58,HDFC Bank,ICICI Bank,914.09,Mumbai,Male,Payment,Failed,09:53:32 AM,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456792552,987654324552
TXN03541,02/02/2024,184.34,SBI Bank,HDFC Bank,4067.79,Delhi,Female,Transfer,Success,02:45:14 AM,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,123456792553,987654324553
TXN03542,03/03/2024,873.11,ICICI Bank,SBI Bank,2966.33,Bangalore,Male,Payment,Success,11:15:24 PM,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,123456792554,987654324554
TXN03543,04/04/2024,542.21,Axis Bank,Axis Bank,8852.03,Hyderabad,Female,Transfer,Success,11:07:23 AM,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,123456792555,987654324555
TXN03544,05/05/2024,987.94,HDFC Bank,ICICI Bank,5991.23,Mumbai,Male,Payment,Success,10:38:43 PM,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456792556,987654324556
TXN03545,06/06/2024,898.78,SBI Bank,HDFC Bank,9357.49,Delhi,Female,Transfer,Failed,08:33:19 PM,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,123456792557,987654324557
TXN03546,07/07/2024,578.74,ICICI Bank,SBI Bank,1210.73,Bangalore,Male,Payment,Success,12:50:04 PM,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456792558,987654324558
TXN03547,08/08/2024,867.96,Axis Bank,Axis Bank,7756.23,Hyderabad,Female,Transfer,Success,10:05:18 AM,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456792559,987654324559
TXN03548,09/09/2024,1919.87,HDFC Bank,ICICI Bank,5321.17,Mumbai,Male,Payment,Success,05:42:10 PM,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456792560,987654324560
TXN03549,10/10/2024,951.83,SBI Bank,HDFC Bank,3427.14,Delhi,Female,Transfer,Success,03:46:50 PM,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,123456792561,987654324561
TXN03550,11/11/2024,1005.98,ICICI Bank,SBI Bank,9576.69,Bangalore,Male,Payment,Failed,07:58:07 AM,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,123456792562,987654324562
TXN03551,12/12/2024,1490.49,Axis Bank,Axis Bank,2778.27,Hyderabad,Female,Transfer,Success,02:25:44 PM,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,123456792563,987654324563
TXN03552,01/13/2024,756.67,HDFC Bank,ICICI Bank,320.61,Mumbai,Male,Payment,Success,04:08:57 PM,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456792564,987654324564
TXN03553,02/14/2024,56.71,SBI Bank,HDFC Bank,4166.35,Delhi,Female,Transfer,Success,02:02:19 PM,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456792565,987654324565
TXN03554,03/15/2024,1180.31,ICICI Bank,SBI Bank,4416,Bangalore,Male,Payment,Success,09:34:18 PM,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456792566,987654324566
TXN03555,04/16/2024,1251.29,Axis Bank,Axis Bank,885.47,Hyderabad,Female,Transfer,Failed,05:29:57 AM,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456792567,987654324567
TXN03556,05/17/2024,846.49,HDFC Bank,ICICI Bank,4257.73,Mumbai,Male,Payment,Success,09:43:48 PM,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456792568,987654324568
TXN03557,06/18/2024,1388.55,SBI Bank,HDFC Bank,4336.06,Delhi,Female,Transfer,Success,11:40:16 AM,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456792569,987654324569
TXN03558,07/19/2024,72.16,ICICI Bank,SBI Bank,9269.26,Bangalore,Male,Payment,Success,10:14:47 PM,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456792570,987654324570
TXN03559,08/20/2024,945.22,Axis Bank,Axis Bank,2971.52,Hyderabad,Female,Transfer,Success,05:40:27 PM,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,123456792571,987654324571
TXN03560,09/21/2024,1018.17,HDFC Bank,ICICI Bank,7813.76,Mumbai,Male,Payment,Failed,04:34:22 PM,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,123456792572,987654324572
TXN03561,10/22/2024,628.34,SBI Bank,HDFC Bank,23.61,Delhi,Female,Transfer,Success,07:22:43 PM,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456792573,987654324573
TXN03562,11/23/2024,1785.29,ICICI Bank,SBI Bank,4963.36,Bangalore,Male,Payment,Success,06:33:54 AM,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,123456792574,987654324574
TXN03563,12/24/2024,880.5,Axis Bank,Axis Bank,265.45,Hyderabad,Female,Transfer,Success,12:05:23 PM,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,123456792575,987654324575
TXN03564,01/25/2024,1592.25,HDFC Bank,ICICI Bank,3050.06,Mumbai,Male,Payment,Success,03:15:51 PM,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,123456792576,987654324576
TXN03565,02/26/2024,578.62,SBI Bank,HDFC Bank,6589.55,Delhi,Female,Transfer,Failed,10:33:35 AM,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456792577,987654324577
TXN03566,03/27/2024,1060.1,ICICI Bank,SBI Bank,6274.71,Bangalore,Male,Payment,Success,02:54:10 AM,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456792578,987654324578
TXN03567,04/28/2024,1482.41,Axis Bank,Axis Bank,729.67,Hyderabad,Female,Transfer,Success,05:00:03 AM,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456792579,987654324579
TXN03568,05/29/2024,25.56,HDFC Bank,ICICI Bank,9649.14,Mumbai,Male,Payment,Success,04:26:54 PM,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,123456792580,987654324580
TXN03569,06/30/2024,492.43,SBI Bank,HDFC Bank,4896.29,Delhi,Female,Transfer,Success,02:44:12 AM,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456792581,987654324581
TXN03570,07/01/2024,1948.14,ICICI Bank,SBI Bank,4063.36,Bangalore,Male,Payment,Failed,12:14:09 AM,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456792582,987654324582
TXN03571,08/02/2024,45.94,Axis Bank,Axis Bank,5370.31,Hyderabad,Female,Transfer,Success,04:22:02 PM,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456792583,987654324583
TXN03572,09/03/2024,1762.79,HDFC Bank,ICICI Bank,4159.73,Mumbai,Male,Payment,Success,03:34:59 PM,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456792584,987654324584
TXN03573,10/04/2024,1139.91,SBI Bank,HDFC Bank,7758.99,Delhi,Female,Transfer,Success,08:37:30 PM,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456792585,987654324585
TXN03574,11/05/2024,463.84,ICICI Bank,SBI Bank,3570.17,Bangalore,Male,Payment,Success,05:20:58 AM,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,123456792586,987654324586
TXN03575,12/06/2024,1498.75,Axis Bank,Axis Bank,3111.41,Hyderabad,Female,Transfer,Failed,06:51:51 AM,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456792587,987654324587
TXN03576,01/07/2024,156.95,HDFC Bank,ICICI Bank,5646.06,Mumbai,Male,Payment,Success,01:19:22 PM,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456792588,987654324588
TXN03577,02/08/2024,60.49,SBI Bank,HDFC Bank,1356.13,Delhi,Female,Transfer,Success,05:46:35 PM,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456792589,987654324589
TXN03578,03/09/2024,820.86,ICICI Bank,SBI Bank,6555.11,Bangalore,Male,Payment,Success,08:42:09 PM,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,123456792590,987654324590
TXN03579,04/10/2024,1927.43,Axis Bank,Axis Bank,2725.77,Hyderabad,Female,Transfer,Success,05:05:49 AM,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456792591,987654324591
